Property_ID,room,layout_type,property_type,locality,area,furnish_type,bathroom,city,parking_spaces,floor,pet_friendly,power_backup,washing_machine,air_conditioner,geyser/solar,security_deposit,CCTV/security,lift,neighbourhood,Price
99860,1,BHK,Apartment,Kudghat Bridge,2518,Furnished,1,Kolkata,1,12,1,0,0,1,0,77480,0,1,3200,13656.41004
165415,2,RK,Apartment,Kandivali East,1047,Furnished,3,Mumbai,1,1,0,1,0,1,0,145068,0,0,4000,22780.58124
141679,3,BHK,Independent Floor,Bandra West,1457,Furnished,3,Mumbai,0,16,1,1,0,1,0,116478,0,1,1200,21167.50136
14327,1,BHK,Independent House,Bopal,1498,Unfurnished,2,Ahmedabad,0,8,1,0,0,0,1,29781,0,1,1200,7031.098347
68517,2,BHK,Apartment,Sector 12 Dwarka,980,Semi-Furnished,5,Delhi,1,1,0,1,1,1,0,279890,0,0,3900,39943.58056
79840,1,RK,Apartment,Greater Kailash,1794,Semi-Furnished,1,Delhi,0,17,0,0,1,1,0,64170,1,1,1600,10436.98533
177993,3,BHK,Independent Floor,Bavdhan,2195,Unfurnished,3,Pune,1,16,0,1,0,0,0,2575107,0,1,200,337652.198
49810,1,BHK,Apartment,Vadapalani,1035,Furnished,2,Chennai,0,12,0,0,0,1,0,78460,1,1,1500,15378.91495
16301,1,RK,Apartment,Near Nirma University On SG Highway,8701,Semi-Furnished,2,Ahmedabad,0,7,1,0,1,1,0,283992,1,1,2800,40875.89137
138747,2,BHK,Apartment,Goregaon West,837,Unfurnished,2,Mumbai,1,7,1,0,0,0,0,217450,1,1,2700,31835.61504
129842,1,BHK,Apartment,Mazgaon,1434,Semi-Furnished,3,Mumbai,1,5,0,1,1,1,0,21642,0,0,800,6068.608237
128229,1,RK,Apartment,Thane West,715,Unfurnished,2,Mumbai,0,4,1,0,0,0,0,26300,0,0,700,6452.755745
159186,4,BHK,Apartment,Manpada,1394,Furnished,2,Mumbai,0,7,1,0,0,1,1,90650,1,1,700,18432.79632
54860,2,BHK,Apartment,Greater Kailash,975,Furnished,1,Delhi,0,5,1,1,0,1,1,258216,0,0,100,37980.25807
10691,3,BHK,Independent House,Satellite,993,Semi-Furnished,2,Ahmedabad,0,19,0,0,1,1,1,223680,1,1,1300,32322.23597
65385,2,BHK,Studio Apartment,Dr Mukherji Nagar,1150,Unfurnished,2,Delhi,0,1,0,0,0,0,1,29970,0,0,3600,8828.96921
23292,3,BHK,Apartment,Mahadevapura,1452,Semi-Furnished,2,Bangalore,0,10,1,0,1,1,1,495576,1,1,2300,70651.82385
156005,1,BHK,Apartment,Borivali West,567,Unfurnished,1,Mumbai,0,4,1,0,0,0,0,127476,0,0,3000,20599.78509
142710,1,BHK,Independent Floor,Kamothe,639,Semi-Furnished,2,Mumbai,0,4,0,0,1,1,1,74670,0,0,700,15230.84827
126067,1,BHK,Apartment,Bandra West,581,Semi-Furnished,2,Mumbai,1,17,0,1,1,1,1,42538,1,1,2800,9080.985326
93551,1,BHK,Independent Floor,Kasba,739,Unfurnished,3,Kolkata,1,9,0,0,0,0,0,25970,1,1,1000,6452.755745
129732,5,BHK,Independent Floor,Palava,1099,Unfurnished,2,Mumbai,0,11,0,0,0,0,1,145773,0,1,3200,22840.05284
97723,4,RK,Apartment,Behala Sakher Bazar,854,Furnished,1,Kolkata,0,5,1,0,0,1,1,49545,0,0,700,12577.84413
15832,4,BHK,Independent Floor,Motera,803,Semi-Furnished,4,Ahmedabad,1,11,1,0,1,1,0,696605,0,1,2900,99195.01508
169987,1,RK,Independent House,Pimple Nilakh,736,Semi-Furnished,1,Pune,1,7,0,0,1,1,0,88500,0,1,2200,13484.48296
132857,1,RK,Apartment,Kandivali East,1320,Semi-Furnished,2,Mumbai,1,1,0,0,1,1,1,38808,1,0,3500,9158.467475
121485,2,BHK,Apartment,Ulwe,1339,Semi-Furnished,2,Mumbai,1,3,1,1,1,1,0,14424,1,0,2600,5030.947134
17754,3,BHK,Independent Floor,Bopal,1285,Semi-Furnished,2,Ahmedabad,1,6,1,0,1,1,0,620823,0,0,1100,90270.52345
76298,3,BHK,Independent Floor,Hauz Khas,808,Semi-Furnished,2,Delhi,1,8,1,1,1,1,0,229912,0,1,3700,33603.68953
80464,2,BHK,Apartment,Lajpat Nagar,522,Semi-Furnished,4,Delhi,1,11,1,1,1,1,1,234472,1,1,3700,33732.32315
124294,1,RK,Apartment,Panvel,670,Unfurnished,2,Mumbai,0,1,0,0,0,0,0,72099,0,0,3300,15212.77243
181675,3,BHK,Apartment,Viman Nagar,339,Semi-Furnished,2,Pune,0,11,1,0,1,1,0,87052,0,1,2500,17416.53483
12755,2,BHK,Apartment,Near Nirma University On SG Highway,1452,Furnished,2,Ahmedabad,0,0,1,1,0,1,1,119280,0,0,1200,21370.68818
83946,1,BHK,Apartment,Nizampet,3249,Furnished,4,Hyderabad,1,18,1,0,0,1,1,91700,0,1,1800,15895.81656
165056,1,BHK,Apartment,Rasayani,1244,Furnished,1,Mumbai,1,2,0,0,0,1,1,51420,1,0,1300,10420.8648
121508,4,BHK,Independent House,Kandivali East,682,Furnished,2,Mumbai,0,17,0,0,0,1,0,164682,1,1,800,25400.06618
85236,2,BHK,Independent Floor,Kondapur,825,Semi-Furnished,2,Hyderabad,1,4,1,0,1,1,1,200128,1,0,3200,29706.74804
192357,1,BHK,Independent Floor,Lohegaon,2788,Unfurnished,3,Pune,1,4,0,0,0,0,0,29493,1,0,3700,6983.273544
144441,2,BHK,Apartment,Kandivali East,1902,Unfurnished,2,Mumbai,1,11,1,0,0,0,0,2221232,0,1,3800,328061.584
461,2,RK,Apartment,Jodhpur,1314,Unfurnished,2,Ahmedabad,0,5,1,0,0,0,1,153945,0,0,1800,23780.41454
135250,1,RK,Studio Apartment,Kalyan West,564,Unfurnished,3,Mumbai,0,18,1,1,0,0,1,121210,0,1,3800,19674.60519
67149,2,BHK,Apartment,Maharani Bagh,829,Semi-Furnished,2,Delhi,0,7,1,1,1,1,1,95294,1,1,600,19737.76037
149418,1,BHK,Apartment,Santacruz East,11578,Semi-Furnished,2,Mumbai,1,15,0,0,1,1,1,362595,1,1,2800,50595.28977
154488,1,BHK,Apartment,Carter Road,629,Furnished,1,Mumbai,1,6,0,0,0,1,1,37712,0,0,1200,7417.25683
5586,3,BHK,Apartment,Bodakdev,1178,Semi-Furnished,2,Ahmedabad,0,2,1,1,1,1,1,235530,1,0,3300,33718.83577
53989,1,BHK,Apartment,Paschim Vihar,747,Unfurnished,1,Delhi,0,11,1,1,0,0,0,61260,0,1,2100,10165.54139
149074,1,BHK,Independent Floor,Kandivali East,539,Semi-Furnished,1,Mumbai,0,18,1,0,1,1,1,61310,1,1,1100,10374.02548
126771,1,BHK,Apartment,Santacruz East,945,Furnished,2,Mumbai,1,11,1,0,0,1,0,237322,1,1,2900,33612.38938
69504,4,BHK,Independent House,Sector 11 Rohini,2072,Semi-Furnished,3,Delhi,1,19,0,0,1,1,1,85696,1,1,2200,18309.22828
52124,1,BHK,Apartment,Paschim Vihar,847,Unfurnished,3,Delhi,1,15,1,1,0,0,0,98154,1,1,3700,17808.53131
188846,3,BHK,Apartment,Nigdi Sector 24,6715,Semi-Furnished,3,Pune,1,19,0,0,1,1,0,274631,1,1,1600,39338.88868
145962,1,BHK,Apartment,Goregaon West,553,Furnished,2,Mumbai,1,5,1,1,0,1,0,192232,0,0,200,28504.72844
92744,1,BHK,Apartment,Bahadurpura,654,Furnished,1,Hyderabad,0,3,1,1,0,1,0,74912,0,0,3600,13434.95763
50801,4,BHK,Independent House,Vasant Kunj,778,Furnished,2,Delhi,1,19,0,1,0,1,0,56648,1,1,3200,14458.73521
24998,2,RK,Apartment,Thanisandra,1245,Semi-Furnished,2,Bangalore,1,12,0,0,1,1,1,131256,0,1,1600,23518.09347
124974,3,RK,Apartment,Ulwe,1263,Furnished,2,Mumbai,1,2,0,0,0,1,1,185508,0,0,3000,28398.40652
123789,2,BHK,Apartment,Borivali West,1454,Semi-Furnished,2,Mumbai,1,2,0,1,1,1,0,47868,0,0,1100,14944.96026
149783,1,BHK,Apartment,Dombivli (West),1095,Furnished,4,Mumbai,0,4,1,1,0,1,0,110574,0,0,1600,18098.18308
35747,1,RK,Apartment,BTM Layout,635,Furnished,1,Bangalore,0,5,1,0,0,1,0,74893,0,0,1900,13434.95763
41407,2,RK,Independent House,Chetpet,766,Semi-Furnished,2,Chennai,1,16,1,0,1,1,1,129176,0,1,100,22176.37209
66914,3,BHK,Independent Floor,Anand Niketan,1767,Unfurnished,3,Delhi,1,11,0,1,0,0,1,42860,0,1,1200,11244.60333
67703,1,BHK,Independent Floor,Sunder Nagar,2016,Unfurnished,4,Delhi,0,17,0,0,0,0,1,33992,1,1,3500,8943.600964
93923,3,BHK,Apartment,Sodepur,4703,Semi-Furnished,2,Kolkata,1,2,0,1,1,1,0,320300,1,0,3900,45120.19544
178091,1,BHK,Independent House,Wagholi,787,Unfurnished,2,Pune,1,9,1,0,0,0,1,53930,0,1,1600,12244.85785
126917,2,BHK,Independent House,Ghatkopar West,754,Unfurnished,2,Mumbai,1,0,0,0,0,0,1,97838,1,0,3300,19836.00353
108407,2,BHK,Independent Floor,Bhandup West,735,Furnished,2,Mumbai,1,2,0,0,0,1,0,204736,1,0,3000,31088.92832
107050,1,BHK,Apartment,Andheri West,1171,Semi-Furnished,2,Mumbai,0,1,1,1,1,1,1,167730,1,0,1400,25784.94326
136950,2,BHK,Independent Floor,Khar,1376,Semi-Furnished,2,Mumbai,1,19,1,1,1,1,0,171934,1,1,3900,25988.87986
104603,3,BHK,Apartment,Andheri East,1481,Semi-Furnished,2,Mumbai,1,10,0,0,1,1,0,47504,0,1,1400,14944.96026
67676,3,BHK,Apartment,Greater Kailash,1290,Semi-Furnished,2,Delhi,1,3,0,0,1,1,1,258471,0,0,2700,37441.58531
162653,3,BHK,Apartment,Malad West,300,Furnished,2,Mumbai,0,4,1,0,0,1,0,170709,1,0,3900,25309.02803
43797,2,BHK,Independent House,Besant Nagar,2475,Furnished,2,Chennai,0,6,1,1,0,1,1,48801,1,0,400,14944.96026
9194,1,BHK,Apartment,Bopal,761,Furnished,1,Ahmedabad,1,19,1,0,0,1,0,2553930,1,1,3900,331904.7852
167333,3,BHK,Apartment,Andheri East,289,Furnished,1,Mumbai,1,1,1,0,0,1,0,98280,1,0,2200,18439.77007
157751,1,BHK,Apartment,mumbai,1878,Unfurnished,3,Mumbai,1,1,0,0,0,0,0,55160,0,0,2100,12265.8087
79252,2,BHK,Apartment,Vasant Vihar,556,Unfurnished,2,Delhi,0,12,0,0,0,0,0,35643,0,1,3600,9960.953787
81082,1,BHK,Independent Floor,Jor bagh,1225,Furnished,2,Delhi,0,3,1,0,0,1,1,85284,1,0,3300,15378.91495
51257,1,BHK,Apartment,Chattarpur,3957,Unfurnished,1,Delhi,1,17,0,0,0,0,0,35038,1,1,300,7385.557883
171402,1,BHK,Apartment,Hinjewadi,700,Furnished,1,Pune,0,1,1,0,0,1,0,152490,1,0,200,22486.61745
161128,1,BHK,Studio Apartment,Airoli,674,Unfurnished,1,Mumbai,0,16,0,1,0,0,1,36256,0,1,3000,7321.238407
69904,2,RK,Apartment,Ramesh Nagar,2010,Semi-Furnished,3,Delhi,1,17,1,0,1,1,0,500600,0,1,2400,70822.78635
147243,1,BHK,Apartment,Thane West,839,Unfurnished,1,Mumbai,0,1,0,0,0,0,0,35008,0,0,3500,7304.473791
44027,3,BHK,Apartment,Egmore,1349,Furnished,2,Chennai,0,7,0,0,0,1,1,62888,1,1,1300,14944.96026
73542,1,BHK,Apartment,Lajpat Nagar II,6399,Furnished,3,Delhi,1,4,0,1,0,1,0,21166,1,0,100,6068.608237
167860,1,RK,Apartment,Andheri East,612,Unfurnished,1,Mumbai,1,17,0,0,0,0,0,17241,0,1,3900,4289.774716
106692,3,BHK,Independent House,Lower Parel,2521,Furnished,2,Mumbai,1,11,1,0,0,1,1,112310,0,1,100,20080.22897
3311,1,BHK,Apartment,Bopal,1493,Furnished,2,Ahmedabad,0,4,0,1,0,1,1,376194,1,0,2900,51230.70123
56169,2,BHK,Independent Floor,Sector 23 Dwarka,1142,Semi-Furnished,2,Delhi,1,4,1,0,1,1,0,61140,1,0,1600,14944.96026
66476,3,BHK,Apartment,Greater kailash 1,3464,Unfurnished,2,Delhi,1,3,1,0,0,0,0,43258,1,0,2500,11244.60333
129970,2,BHK,Independent Floor,Khar West,848,Semi-Furnished,2,Mumbai,1,12,0,0,1,1,0,232750,1,1,3100,33668.91245
122105,3,BHK,Independent House,Andheri East,1903,Semi-Furnished,3,Mumbai,1,15,0,0,1,1,0,396162,0,1,1000,54797.75834
166041,2,BHK,Apartment,Ghansoli,1951,Semi-Furnished,2,Mumbai,1,15,0,0,1,1,0,222070,0,1,2700,32269.70762
20797,3,BHK,Independent Floor,Whitefield,1901,Semi-Furnished,2,Bangalore,1,10,0,0,1,1,0,222858,0,1,1300,32284.76473
148659,1,BHK,Apartment,Dombivli (West),1024,Semi-Furnished,3,Mumbai,1,4,1,1,1,1,0,206748,1,0,3700,31022.56782
9016,2,BHK,Apartment,Prahlad Nagar,1610,Semi-Furnished,2,Ahmedabad,0,3,0,0,1,1,1,117921,0,0,1500,21370.68818
94350,4,BHK,Independent Floor,Garia,622,Unfurnished,2,Kolkata,0,18,0,0,0,0,0,132129,0,1,200,22580.49248
173047,1,BHK,Independent Floor,Hadapsar,746,Unfurnished,1,Pune,0,2,0,0,0,0,1,104604,1,0,3300,16761.364
163030,2,BHK,Independent Floor,Mulund West,833,Unfurnished,3,Mumbai,1,9,1,1,0,0,0,187356,0,1,100,28530.65785
17004,2,BHK,Apartment,Science City,1439,Unfurnished,4,Ahmedabad,0,1,1,0,0,0,0,671103,1,0,400,95396.68217
177685,1,BHK,Apartment,Baner,1442,Semi-Furnished,2,Pune,1,2,0,0,1,1,1,5548,0,0,2900,2643.632358
35040,3,BHK,Apartment,R T  Nagar,1518,Furnished,2,Bangalore,1,1,1,0,0,1,0,45031,1,0,700,12932.64473
146244,3,BHK,Apartment,Chembur,1255,Semi-Furnished,2,Mumbai,0,10,1,0,1,1,0,108150,0,1,1800,19959.91975
117458,1,BHK,Independent Floor,Kharghar,804,Unfurnished,1,Mumbai,1,2,1,1,0,0,0,17802,1,0,3300,4529.458779
89894,1,BHK,Apartment,Kondapur,774,Furnished,2,Hyderabad,0,7,0,0,0,1,0,28022,1,1,3900,6474.085174
51680,3,BHK,Independent Floor,Jangpura,554,Unfurnished,2,Delhi,1,1,1,0,0,0,0,98820,0,0,3200,19836.00353
170161,1,BHK,Apartment,Wagholi,591,Unfurnished,2,Pune,0,19,0,0,0,0,1,365490,1,1,200,52729.33099
178611,1,BHK,Apartment,Yerawada,750,Furnished,3,Pune,0,1,0,0,0,1,0,51573,0,0,2900,12264.24375
43380,2,BHK,Apartment,Choolaimedu,1124,Semi-Furnished,2,Chennai,1,9,0,1,1,1,1,35916,1,1,1500,11912.16744
86058,3,BHK,Apartment,Sanjeeva Reddy Nagar,3233,Furnished,3,Hyderabad,1,18,0,0,0,1,0,111243,1,1,2100,20061.99789
147034,1,BHK,Apartment,Andheri West,1150,Furnished,2,Mumbai,0,17,1,0,0,1,1,47970,1,1,2900,12285.22778
130719,1,BHK,Apartment,Kharghar,819,Furnished,2,Mumbai,1,16,0,0,0,1,0,1459260,0,1,2500,222127.5128
62879,3,BHK,Apartment,Preet Vihar,1159,Semi-Furnished,2,Delhi,1,15,1,0,1,1,1,268378,0,1,100,38913.72378
81129,2,BHK,Apartment,Badarpur,1300,Unfurnished,2,Delhi,1,12,0,0,0,0,0,170130,0,1,100,25776.1677
94982,2,BHK,Apartment,Bansdroni,740,Semi-Furnished,2,Kolkata,0,18,1,0,1,1,1,119673,1,1,1700,21221.27033
147297,1,BHK,Apartment,Juhu,1230,Unfurnished,1,Mumbai,0,5,0,0,0,0,0,225909,1,0,0,32503.03139
74004,2,BHK,Apartment,Panchsheel Park,596,Unfurnished,1,Delhi,0,9,1,1,0,0,1,1132032,0,1,400,161913.313
54316,3,BHK,Independent Floor,Greater kailash 1,1346,Unfurnished,3,Delhi,0,19,1,1,0,0,1,181575,1,1,3900,28432.31569
100753,1,BHK,Independent Floor,Baghajatin,4648,Unfurnished,4,Kolkata,0,1,0,1,0,0,1,656155,1,0,2800,94172.39854
6610,2,BHK,Apartment,Bopal,801,Semi-Furnished,2,Ahmedabad,1,6,1,0,1,1,1,195895,1,0,500,29674.41665
85123,1,RK,Apartment,Kukatpally,230,Unfurnished,1,Hyderabad,1,3,1,0,0,0,0,34024,1,0,1700,7240.302881
147238,2,BHK,Independent Floor,Thane West,1909,Furnished,3,Mumbai,1,18,0,0,0,1,0,378906,1,1,3900,51845.47142
186126,1,BHK,Independent House,Ambegaon Budruk,677,Unfurnished,1,Pune,1,15,0,0,0,0,0,13904,1,1,3300,4198.462856
799,1,RK,Apartment,Near Nirma University On SG Highway,771,Furnished,1,Ahmedabad,0,3,1,0,0,1,0,14642,1,0,2800,4230.41158
4888,2,BHK,Apartment,Bodakdev,8982,Unfurnished,2,Ahmedabad,0,11,0,1,0,0,1,209600,1,1,500,31684.58755
190935,2,BHK,Apartment,Pimple Nilakh,1027,Unfurnished,2,Pune,0,1,0,0,0,0,0,36470,1,0,1700,11180.49348
127894,1,BHK,Apartment,Kandivali East,1880,Unfurnished,2,Mumbai,0,2,1,0,0,0,1,44358,0,0,1900,9059.208389
64663,2,BHK,Apartment,Safdarjung Enclave,1361,Unfurnished,2,Delhi,0,0,1,0,0,0,0,83150,1,0,2400,18309.22828
151526,1,BHK,Independent Floor,Bandra West,518,Unfurnished,1,Mumbai,1,5,1,1,0,0,0,16578,0,0,1400,4274.305458
61411,3,BHK,Apartment,Saket,2055,Furnished,3,Delhi,1,5,0,0,0,1,0,53886,1,0,3200,14944.96026
109750,2,BHK,Apartment,Sanpada,1784,Furnished,2,Mumbai,1,0,0,0,0,1,1,182250,1,0,3500,28553.97052
40882,1,BHK,Independent Floor,Mahadevapura,758,Unfurnished,1,Bangalore,1,6,1,1,0,0,1,99848,0,0,3900,16761.364
14206,2,BHK,Independent House,Hatkeshwar,1043,Furnished,2,Ahmedabad,0,14,0,0,0,1,0,308070,1,1,1600,43896.18872
9560,3,BHK,Apartment,Chandkheda,1512,Furnished,2,Ahmedabad,0,6,1,0,0,1,1,498370,0,0,3600,70651.82385
65235,3,BHK,Independent House,Chattarpur,1150,Semi-Furnished,2,Delhi,0,18,0,0,1,1,0,338352,0,1,3400,47901.26756
98918,4,BHK,Independent Floor,Rajarhat,1564,Semi-Furnished,2,Kolkata,0,4,1,1,1,1,0,248175,0,0,3500,33856.32481
73732,1,BHK,Independent Floor,Safdarjung Enclave,619,Unfurnished,1,Delhi,0,4,1,1,0,0,1,202881,1,0,4000,30836.68669
89587,1,BHK,Apartment,Kondapur,2708,Unfurnished,1,Hyderabad,1,13,1,0,0,0,0,149480,0,1,2400,23404.69765
162838,1,BHK,Independent Floor,Borivali West,753,Unfurnished,2,Mumbai,1,5,1,0,0,0,0,21910,1,0,2300,6027.124661
18934,1,BHK,Independent Floor,Banaswadi,1169,Furnished,4,Bangalore,1,2,1,1,0,1,0,75972,1,0,1100,15378.91495
12073,3,RK,Independent Floor,Near Nirma University On SG Highway,1813,Semi-Furnished,4,Ahmedabad,0,7,0,1,1,1,0,259460,0,1,1100,37676.577
154197,1,BHK,Villa,Bandra East,1499,Unfurnished,3,Mumbai,1,15,1,0,0,0,0,46760,0,1,1300,12265.8087
39464,2,BHK,Independent Floor,Yeshwanthpur,1246,Semi-Furnished,4,Bangalore,1,10,0,1,1,1,1,115928,1,1,3400,20864.73065
123222,2,BHK,Apartment,Thane West,984,Unfurnished,4,Mumbai,1,2,0,1,0,0,0,173944,1,0,2000,26033.13096
99770,1,RK,Apartment,Budge Budge,575,Unfurnished,1,Kolkata,0,6,1,0,0,0,0,28959,1,0,2900,5882.90697
119973,1,BHK,Apartment,MATUNGA WEST,768,Unfurnished,1,Mumbai,0,8,1,1,0,0,0,37810,1,1,3700,7336.868911
126726,3,BHK,Villa,Andheri East,1216,Semi-Furnished,1,Mumbai,1,14,1,1,1,1,0,48297,1,1,500,12908.51867
20474,2,RK,Apartment,HSR Layout,1374,Semi-Furnished,2,Bangalore,1,10,1,0,1,1,0,197750,1,1,900,29754.65854
72342,1,BHK,Apartment,Malviya Nagar,730,Semi-Furnished,2,Delhi,1,4,1,0,1,1,1,450422,1,0,1200,63098.35641
125597,1,BHK,Apartment,Kalwa,557,Unfurnished,1,Mumbai,1,2,1,0,0,0,0,35520,1,0,2400,7304.473791
137860,1,BHK,Apartment,New Balaji Nagar,727,Unfurnished,1,Mumbai,0,9,1,1,0,0,1,541572,0,1,500,78270.47348
13946,3,RK,Apartment,Jodhpur,859,Furnished,2,Ahmedabad,1,14,1,0,0,1,1,291880,0,1,2500,41833.95797
17244,3,BHK,Apartment,Shilaj,880,Semi-Furnished,2,Ahmedabad,1,2,1,0,1,1,1,215664,0,0,1400,31734.45239
149300,2,BHK,Apartment,Dombivli (West),1017,Semi-Furnished,2,Mumbai,1,17,1,1,1,1,0,287376,0,1,400,41856.98965
22816,2,BHK,Apartment,Mahadevapura,681,Semi-Furnished,2,Bangalore,0,9,1,1,1,1,1,142072,1,1,2700,22601.69335
39607,1,BHK,Apartment,Singasandra,1194,Unfurnished,5,Bangalore,0,11,0,1,0,0,1,121617,0,1,1900,19706.43897
78244,2,BHK,Apartment,Safdarjung Enclave,1994,Semi-Furnished,2,Delhi,1,19,0,0,1,1,0,543440,1,1,1200,77092.96405
178930,4,BHK,Apartment,Wakad,560,Unfurnished,4,Pune,0,17,0,0,0,0,0,24818,1,1,4000,8309.952373
12908,2,BHK,Apartment,Bodakdev,1090,Unfurnished,3,Ahmedabad,1,18,0,1,0,0,0,156422,1,1,2400,24951.03975
126879,1,BHK,Apartment,Malad East,838,Furnished,1,Mumbai,1,12,0,1,0,1,0,76689,1,1,400,13451.98648
57923,2,BHK,Apartment,Palam,1204,Semi-Furnished,2,Delhi,0,10,1,1,1,1,0,212760,0,1,600,31712.42894
65641,2,BHK,Apartment,Greater Kailash,693,Semi-Furnished,2,Delhi,1,9,0,0,1,1,0,125991,1,1,2500,21686.51185
177952,3,RK,Independent Floor,Bavdhan,722,Semi-Furnished,2,Pune,0,1,1,0,1,1,1,199232,1,0,3600,29700.93714
65186,2,BHK,Independent House,Pitampura,1493,Furnished,3,Delhi,0,2,0,0,0,1,1,69573,0,0,200,18170.40492
189347,1,BHK,Apartment,Wagholi,2246,Unfurnished,2,Pune,0,7,0,1,0,0,0,10167,0,1,3900,3654.128427
112749,3,BHK,Independent House,Dombivali,416,Furnished,4,Mumbai,1,7,0,0,0,1,1,64144,0,1,100,14458.73521
34478,3,BHK,Apartment,Horamavu,820,Unfurnished,3,Bangalore,0,3,1,0,0,0,0,10672,1,0,3600,4022.791428
2327,2,BHK,Apartment,Prahlad Nagar,1094,Semi-Furnished,2,Ahmedabad,0,17,0,0,1,1,1,112932,1,1,100,20114.80726
190715,3,RK,Villa,Pashan,5171,Unfurnished,1,Pune,0,1,1,1,0,0,1,67788,1,0,1700,14665.05657
171701,3,BHK,Apartment,Akurdi,665,Semi-Furnished,2,Pune,1,5,0,0,1,1,0,174910,1,0,2300,26174.34116
175262,3,BHK,Apartment,Lohegaon,1907,Semi-Furnished,5,Pune,0,16,0,1,1,1,1,121992,1,1,2100,21466.31909
41274,3,BHK,Apartment,Ramamurthy Nagar,870,Semi-Furnished,3,Bangalore,0,17,1,0,1,1,0,223115,0,1,2100,32284.76473
104672,3,BHK,Independent Floor,Chembur,334,Unfurnished,1,Mumbai,1,18,0,0,0,0,0,29698,1,1,1000,7624.57694
80669,3,BHK,Apartment,Kalkaji,705,Furnished,2,Delhi,1,12,1,0,0,1,1,194970,1,1,3400,29586.50975
166117,2,BHK,Villa,Koper Khairane,780,Unfurnished,2,Mumbai,1,5,0,0,0,0,1,22172,1,0,3900,6490.75139
189291,1,BHK,Independent Floor,Sadashiv Peth,803,Furnished,1,Pune,0,5,1,0,0,1,0,269016,0,0,1800,38401.4712
68226,1,BHK,Apartment,Hari Nagar,821,Unfurnished,1,Delhi,1,3,1,1,0,0,1,24732,1,0,3400,5970.875953
99781,2,BHK,Apartment,Jodhpur Park,1231,Semi-Furnished,2,Kolkata,0,14,1,0,1,1,0,148329,0,1,1900,23561.16414
26654,2,BHK,Apartment,Vijayanagar,757,Unfurnished,2,Bangalore,0,2,1,1,0,0,0,144556,1,0,1800,22673.39929
169231,3,BHK,Independent House,Dombivali,2468,Furnished,2,Mumbai,0,10,0,1,0,1,0,45075,0,1,3600,12833.43691
147090,2,BHK,Independent Floor,Juhu,416,Semi-Furnished,2,Mumbai,0,19,0,1,1,1,1,80305,0,1,0,17416.53483
102879,3,BHK,Apartment,Kalwa,855,Semi-Furnished,2,Mumbai,1,5,0,0,1,1,1,60076,1,0,2300,14584.10331
171269,3,BHK,Apartment,Hinjewadi,4458,Furnished,2,Pune,1,8,0,1,0,1,1,140480,1,1,3300,23648.27364
41588,3,RK,Independent House,Nungambakkam,1304,Unfurnished,1,Chennai,0,14,0,0,0,0,0,345645,1,1,200,48778.74865
45243,1,BHK,Independent Floor,Valasaravakkam,2180,Semi-Furnished,1,Chennai,1,8,0,0,1,1,1,363108,1,1,1200,50585.41064
5403,2,BHK,Independent Floor,Chandkheda,1369,Semi-Furnished,2,Ahmedabad,1,16,0,0,1,1,0,56864,1,1,3100,14944.96026
114925,1,RK,Independent House,Wadala East,733,Furnished,1,Mumbai,1,8,1,1,0,1,0,180530,0,1,100,28499.88148
170810,2,BHK,Apartment,Hadapsar,2860,Semi-Furnished,2,Pune,1,2,0,0,1,1,1,357427,1,0,400,49975.39762
12204,3,BHK,Apartment,Sola,1187,Semi-Furnished,2,Ahmedabad,1,17,1,0,1,1,0,390920,1,1,1400,54375.03726
11686,3,BHK,Apartment,Gota,623,Semi-Furnished,2,Ahmedabad,1,4,1,0,1,1,1,123141,0,0,1800,21474.34177
33225,3,BHK,Apartment,Indira Nagar,534,Unfurnished,2,Bangalore,1,13,0,1,0,0,0,185814,1,1,800,28322.07972
96947,1,RK,Apartment,VIP Nagar,3175,Unfurnished,1,Kolkata,0,18,0,0,0,0,0,70668,1,1,3000,13627.52786
159937,3,BHK,Apartment,Sector6 Kopar Khairane,970,Semi-Furnished,1,Mumbai,0,18,0,0,1,1,1,237923,1,1,3100,33670.52113
170432,1,RK,Penthouse,NIBM Annex Mohammadwadi,1766,Furnished,1,Pune,1,18,0,0,0,1,0,95802,1,1,600,16682.6067
153669,1,BHK,Apartment,Bandstand Road,2144,Semi-Furnished,2,Mumbai,0,13,1,1,1,1,0,1050570,1,1,1200,152769.306
115633,1,BHK,Villa,Khar,588,Unfurnished,1,Mumbai,0,8,1,0,0,0,1,915590,0,1,3600,136016.7959
169651,2,RK,Apartment,Kalyan West,1972,Semi-Furnished,2,Mumbai,1,1,1,1,1,1,0,52398,0,0,900,14944.96026
40815,4,BHK,Apartment,Kumaraswamy Layout,1358,Unfurnished,1,Bangalore,0,11,1,0,0,0,0,39690,1,1,4000,11366.53659
42515,3,BHK,Apartment,Teynampet,1497,Semi-Furnished,2,Chennai,1,17,1,0,1,1,0,69788,1,1,1600,18206.1807
94328,2,BHK,Independent Floor,Bansdroni,1368,Unfurnished,2,Kolkata,0,3,1,1,0,0,1,543285,0,0,3700,77796.11629
87598,3,BHK,Apartment,Gachibowli,706,Semi-Furnished,2,Hyderabad,0,3,0,0,1,1,0,138056,0,0,2200,22594.15214
178409,1,RK,Apartment,Warje,1271,Unfurnished,2,Pune,0,8,1,0,0,0,0,21972,1,1,900,6037.470141
